Date,ADA,ATOM,AVAX,BCH,BNB,BTC,DOGE,DOT,ETC,ETH,FIL,GRT,HBAR,ICP,IMX,INJ,LINK,LTC,MATIC,NEAR,RNDR,RUNE,SHIB,SOL,STX,TRX,UNI,VET,XLM,XRP
2023/6/13,0.2752,8.649,11.8,105.3,244.2,25934.25,0.06175,4.627,15.27,1740.12,3.658,0.0984,0.0468,3.968,0.622,6.027,5.3,77.5,0.6451,1.199,1.929,0.845,6.79E-06,15.04,0.514,0.07192,4.289,0.01603,0.0825,0.5192
2023/6/14,0.2633,8.502,11.38,101.7,237.9,25128.6,0.06038,4.569,14.75,1650.95,3.565,0.0969,0.0453,3.786,0.579,5.91,5.25,73.15,0.6193,1.177,1.807,0.797,6.56E-06,14.48,0.4886,0.071,4.405,0.01539,0.0792,0.4801
2023/6/15,0.262,8.665,11.41,104.9,236.4,25598.49,0.06153,4.374,15.08,1666.96,3.661,0.0974,0.0428,3.962,0.616,5.871,5.312,74.6,0.5907,1.196,1.876,0.822,6.75E-06,14.77,0.5399,0.07098,4.428,0.01499,0.0764,0.4801
2023/6/16,0.2632,8.764,11.55,108.1,239.3,26345,0.06219,4.422,15.25,1717.92,3.694,0.0985,0.0444,3.994,0.619,6.07,5.324,76.13,0.5903,1.214,1.923,0.839,6.83E-06,15.31,0.5504,0.07053,4.553,0.0147,0.0775,0.4759
2023/6/17,0.2667,8.903,11.62,106.7,244.5,26516.99,0.0622,4.53,15.34,1727.76,3.708,0.1022,0.0457,3.98,0.631,6.308,5.279,76.86,0.6135,1.258,2.085,0.835,6.98E-06,15.64,0.5626,0.07164,4.53,0.01501,0.0797,0.4794
2023/6/18,0.261,8.568,11.34,107,244.1,26339.97,0.06212,4.536,15.23,1720.95,3.681,0.0994,0.0452,3.96,0.62,5.977,5.156,77.19,0.5971,1.236,1.969,0.832,7.21E-06,15.45,0.5551,0.07016,4.482,0.01486,0.0795,0.4868
2023/6/19,0.2634,8.599,11.47,106.8,243.1,26844.35,0.06245,4.53,15.39,1737.11,3.688,0.1003,0.045,3.955,0.626,6.171,5.133,77.48,0.6147,1.242,2.063,0.847,7.23E-06,16.1,0.5933,0.06999,4.481,0.01516,0.08,0.4936
2023/6/20,0.2705,8.77,12.12,110,247.7,28307.99,0.06313,4.662,15.79,1791.99,3.785,0.104,0.049,4.171,0.66,6.744,5.267,80.33,0.6314,1.298,2.08,0.879,7.27E-06,16.64,0.7491,0.07057,4.572,0.01559,0.0827,0.4929
2023/6/21,0.2862,9.038,12.9,135.9,248.8,29993.89,0.06561,4.821,16.79,1889.11,3.921,0.1088,0.0504,4.199,0.694,7.152,5.556,85.05,0.6683,1.339,2.287,0.93,7.55E-06,17.23,0.8189,0.07233,4.772,0.01642,0.0868,0.4999
2023/6/22,0.2899,9.002,12.65,133.5,240.8,29884.92,0.06555,4.825,16.62,1872.01,3.921,0.1074,0.0501,4.14,0.696,6.961,5.558,85.93,0.6558,1.324,2.149,0.924,7.80E-06,16.62,0.7746,0.07226,4.732,0.01686,0.0867,0.4938
2023/6/23,0.2966,9.31,13.29,182.2,244.3,30688.5,0.06823,5.098,18.89,1892.63,4.042,0.1122,0.052,4.327,0.739,7.152,6.07,91.26,0.6758,1.382,2.171,0.971,7.94E-06,17.13,0.7658,0.07315,4.86,0.01876,0.0895,0.4961
2023/6/24,0.2892,9.385,13.01,212.7,236.4,30527.43,0.06669,5.008,19.23,1874.96,3.927,0.1103,0.0512,4.262,0.727,6.902,6.133,89.71,0.6541,1.412,2.048,0.971,7.81E-06,16.64,0.7357,0.0722,4.734,0.01812,0.0904,0.4865
2023/6/25,0.2921,9.452,13.44,194.3,238.8,30462.66,0.06672,5.194,18.35,1898.8,4.121,0.1139,0.0519,4.328,0.74,6.96,6.157,88.2,0.6663,1.4,2.067,1.005,7.86E-06,16.96,0.7296,0.07313,5.43,0.01838,0.0916,0.4903
2023/6/26,0.2805,9.185,13.15,223.7,236.1,30267.99,0.06474,5.024,18.61,1858.97,3.956,0.1079,0.0496,4.258,0.726,7.374,6.057,87.21,0.6456,1.486,2.041,0.987,7.55E-06,16.27,0.7329,0.07383,5.267,0.01832,0.0921,0.479
2023/6/27,0.2867,9.428,13.2,229.9,237.5,30692.44,0.06556,5.096,18.69,1889.58,4.028,0.1091,0.0505,4.333,0.755,7.591,6.198,88.07,0.6621,1.476,2.061,1.006,7.60E-06,16.63,0.7122,0.07432,5.279,0.01898,0.1028,0.4838
2023/6/28,0.2669,9.126,12.34,225.1,230.6,30077.41,0.06257,4.879,17.48,1828.02,3.771,0.102,0.0476,4.044,0.703,7.402,5.815,83.02,0.6131,1.363,1.919,0.95,7.23E-06,15.97,0.6851,0.07375,4.834,0.01797,0.1004,0.4647
2023/6/29,0.2752,8.976,12.67,253.4,233.1,30447.31,0.06342,4.985,18.02,1851.99,3.832,0.1023,0.0482,4.044,0.698,7.859,5.891,84.73,0.6239,1.35,1.975,0.976,7.32E-06,17.99,0.6847,0.07445,4.922,0.01876,0.1021,0.4747
2023/6/30,0.2869,9.289,13.03,304.2,240.3,30472,0.06646,5.18,20.92,1933.79,3.948,0.1054,0.0507,4.096,0.743,8.022,6.313,108.7,0.6614,1.385,2.037,1.031,7.55E-06,18.86,0.6914,0.0762,5.272,0.0197,0.1107,0.4729
2023/7/1,0.2924,9.559,12.99,291.3,247.9,30585.9,0.06851,5.351,20.88,1924.5,4.107,0.1054,0.0507,4.222,0.742,8.863,6.503,107.1,0.6768,1.485,2.06,1.065,7.64E-06,18.7,0.6998,0.07726,5.587,0.02049,0.1075,0.4732
2023/7/2,0.2916,9.599,13.13,299.2,246.5,30617.03,0.06801,5.496,20.38,1937.48,4.109,0.1182,0.0501,4.196,0.755,8.723,6.54,113.58,0.6819,1.467,2.023,1.071,7.66E-06,19.45,0.6987,0.07603,5.568,0.02041,0.1073,0.4845
2023/7/3,0.2967,9.942,13.25,292.2,246.5,31156.2,0.06845,5.431,20.07,1955.54,4.734,0.1352,0.0502,4.463,0.766,8.623,6.628,107.27,0.7148,1.456,2.157,1.098,7.77E-06,19.26,0.7434,0.07731,5.523,0.02044,0.1059,0.489
2023/7/4,0.2924,9.684,13.04,272.4,242.5,30766.51,0.0689,5.348,19.51,1936.2,4.546,0.1274,0.0485,4.345,0.753,8.56,6.521,104.27,0.6958,1.399,2.073,1.057,7.67E-06,19.13,0.6932,0.07703,5.507,0.01985,0.1033,0.4872
2023/7/5,0.2839,9.396,12.67,272,238.9,30504.81,0.06701,5.208,19.38,1910.36,4.6,0.1193,0.0472,4.243,0.727,8.283,6.299,102.6,0.6706,1.355,1.963,1.034,7.46E-06,19,0.6714,0.07707,5.408,0.01921,0.1006,0.4777
2023/7/6,0.2784,9.181,12.37,275,232.2,29895.43,0.06485,5.014,18.71,1846.17,4.318,0.1156,0.0461,4.054,0.692,7.853,6.08,95.25,0.6604,1.311,1.913,0.995,7.14E-06,19.61,0.644,0.07711,5.265,0.01834,0.096,0.4622
2023/7/7,0.2844,9.169,12.74,278.3,235.6,30344.7,0.0654,5.119,19.22,1870.91,4.403,0.116,0.0471,4.108,0.707,7.957,6.156,98.23,0.6765,1.331,1.948,1.01,7.32E-06,21.5,0.6515,0.07882,5.478,0.01866,0.0974,0.4687
2023/7/8,0.2907,9.208,13.64,272,236.3,30284.63,0.06573,5.128,19,1865.24,4.338,0.1168,0.047,4.052,0.706,8.072,6.196,97.79,0.6797,1.383,1.945,1.005,7.64E-06,21.81,0.6439,0.08007,5.251,0.01881,0.0997,0.4704
2023/7/9,0.2844,9.426,13.58,265.6,234.1,30160.71,0.06536,5.081,18.63,1862.8,4.335,0.1155,0.0471,4.033,0.697,8.208,6.15,95.08,0.6884,1.327,1.922,0.998,7.74E-06,21.32,0.6386,0.07748,5.231,0.01858,0.099,0.468
2023/7/10,0.2878,9.242,13.39,274.7,246.2,30411.57,0.06523,5.131,18.96,1880.4,4.321,0.1143,0.0475,4.074,0.699,8.126,6.167,96.72,0.7351,1.332,1.91,1.015,7.54E-06,21.3,0.6393,0.07754,5.238,0.01868,0.0999,0.478
2023/7/11,0.2927,9.198,13.27,274,248.6,30622.1,0.06528,5.214,18.88,1878.3,4.296,0.1143,0.0484,4.114,0.696,8.008,6.206,96.77,0.7427,1.33,1.993,0.991,7.53E-06,22.07,0.6562,0.07734,5.265,0.0188,0.0985,0.4753
2023/7/12,0.289,9.069,13.01,282.2,243.9,30380,0.06503,5.147,18.77,1871.82,4.236,0.1166,0.0483,4.124,0.691,7.968,6.252,96.21,0.7234,1.329,1.938,0.981,7.51E-06,21.94,0.6693,0.07784,5.276,0.01899,0.0961,0.471
2023/7/13,0.3567,9.889,14.11,273.9,256.1,31454.23,0.07042,5.545,20.19,2004.49,4.672,0.123,0.0524,4.377,0.767,8.769,7.124,101.85,0.8502,1.464,2.129,1.067,7.97E-06,26.01,0.6846,0.08171,5.873,0.02022,0.1552,0.8153
2023/7/14,0.3277,9.787,14.64,264,248.1,30312.01,0.06849,5.451,19.07,1937.83,4.438,0.1199,0.0511,4.253,0.751,9.446,6.958,95.13,0.8077,1.499,2.031,1.031,7.98E-06,26.67,0.6499,0.07988,5.872,0.01951,0.135,0.7179
2023/7/15,0.326,9.712,14.84,253.3,251.1,30289.52,0.07197,5.432,19.28,1931.41,4.436,0.1212,0.0521,4.209,0.751,9.32,6.918,94.78,0.7997,1.491,2.027,1.035,8.09E-06,27.46,0.6467,0.08082,5.814,0.01965,0.1278,0.7145
2023/7/16,0.3146,9.395,14.29,249.9,242.3,30231.99,0.06952,5.311,18.79,1922.11,4.355,0.1184,0.0506,4.085,0.74,8.872,6.607,92.89,0.7676,1.446,1.943,1.014,7.86E-06,27.42,0.6309,0.0798,5.724,0.01939,0.1313,0.7468
2023/7/17,0.3118,9.431,14.4,241.9,244.1,30138,0.06982,5.304,19.06,1911.2,4.345,0.1203,0.0519,4.094,0.751,9.172,7.186,92.2,0.7775,1.501,1.967,1.012,7.85E-06,26.8,0.6377,0.07997,5.915,0.01942,0.1291,0.7374
2023/7/18,0.3095,9.288,13.8,243.6,240.2,29859.13,0.06866,5.181,18.74,1897.21,4.28,0.1158,0.0529,4.074,0.729,8.917,6.911,91.56,0.7383,1.47,1.88,0.987,7.72E-06,25.54,0.6332,0.07978,5.912,0.01909,0.1324,0.7779
2023/7/19,0.3226,9.184,13.99,244,240.8,29909.21,0.07003,5.193,18.77,1888.63,4.259,0.1155,0.0561,4.06,0.7235,8.957,6.915,91.99,0.7436,1.466,1.863,0.997,7.74E-06,26.31,0.6282,0.08031,5.873,0.01909,0.1564,0.8199
2023/7/20,0.3161,9.372,13.88,244,242.8,29800,0.07062,5.355,18.7,1891.59,4.44,0.1172,0.0573,4.05,0.739,9.301,8.361,92.37,0.768,1.53,1.87,0.996,7.69E-06,25.38,0.6231,0.08073,6.015,0.0191,0.1632,0.7942
2023/7/21,0.3127,9.426,13.98,246.1,243.7,29901.72,0.07322,5.485,18.75,1891.73,4.477,0.1173,0.0554,4.067,0.7491,8.998,8.133,94.09,0.7693,1.48,1.884,0.991,7.84E-06,25.5,0.6225,0.08043,6.205,0.01925,0.1572,0.7713
2023/7/22,0.31,9.265,13.53,239.4,241.1,29794,0.07047,5.314,18.48,1866.52,4.457,0.1155,0.0536,4.135,0.743,8.616,7.881,92.09,0.7461,1.444,1.833,0.979,7.78E-06,24.52,0.6232,0.0839,5.992,0.01929,0.1556,0.7331
2023/7/23,0.3171,9.278,13.54,249.5,242.5,30083.75,0.0718,5.391,18.7,1888.73,4.562,0.1177,0.0534,4.215,0.7667,8.705,7.89,93.16,0.757,1.455,1.856,0.992,7.85E-06,24.76,0.6254,0.08337,6.14,0.01962,0.1559,0.7384
2023/7/24,0.3053,9.005,13.11,238.4,238.9,29176.5,0.0742,5.209,18.1,1850,4.523,0.1121,0.0519,4.015,0.7076,8.156,7.586,89.14,0.728,1.38,1.75,0.963,7.66E-06,23.37,0.5923,0.08148,5.78,0.01869,0.1456,0.7021
2023/7/25,0.3037,8.955,13.33,237.1,237.7,29228.91,0.08185,5.175,18.08,1857.66,4.402,0.1103,0.0523,4.019,0.7073,7.993,7.392,89.45,0.708,1.348,1.771,0.95,7.92E-06,23.27,0.5953,0.0819,5.792,0.01855,0.1449,0.7089
2023/7/26,0.3069,8.988,13.27,242.2,239,29351.96,0.07793,5.235,18.3,1872,4.331,0.1116,0.0523,4.083,0.7174,8.029,7.742,90.64,0.7223,1.365,1.762,0.942,7.86E-06,25.17,0.6059,0.08242,5.843,0.01865,0.1557,0.7161
2023/7/27,0.3077,8.914,13.15,245.2,240.6,29222.78,0.07761,5.239,18.39,1861.28,4.431,0.1116,0.0518,4.214,0.7288,7.982,7.989,90.6,0.7171,1.379,1.767,0.927,7.80E-06,25.1,0.5955,0.08265,5.874,0.01856,0.1593,0.7139
2023/7/28,0.3099,9.024,13.22,241.2,241.9,29314.14,0.07717,5.219,18.47,1874.19,4.394,0.1119,0.0526,4.314,0.7455,8.031,7.77,91.44,0.7091,1.39,1.806,0.938,8.17E-06,24.82,0.5976,0.08506,6.011,0.01867,0.1598,0.712
2023/7/29,0.313,9.077,13.23,241.8,242.4,29352.9,0.08023,5.248,18.61,1880.46,4.419,0.1124,0.0538,4.334,0.7513,8.01,7.842,94.32,0.7185,1.406,1.805,0.94,8.52E-06,25.17,0.6008,0.08322,6.323,0.01887,0.1583,0.7121
2023/7/30,0.3156,9.008,13.12,253,242.5,29281.09,0.07802,5.184,18.87,1861.79,4.314,0.11,0.0529,4.27,0.7511,7.893,7.555,94.03,0.6974,1.396,1.785,0.927,8.28E-06,24.25,0.5981,0.07999,6.418,0.01872,0.1565,0.7046
2023/7/31,0.307,8.862,12.82,247.9,241,29232.25,0.07786,5.109,18.5,1856.14,4.258,0.1102,0.0522,4.214,0.7653,7.867,7.547,92.28,0.6877,1.37,1.75,0.936,8.46E-06,23.73,0.588,0.07792,6.528,0.01862,0.15,0.6976
2023/8/1,0.3103,8.98,12.89,245.1,247.7,29705.99,0.07815,5.208,18.53,1873.47,4.282,0.1119,0.0518,4.253,0.7998,8.017,7.641,93.94,0.7021,1.415,1.794,0.954,8.43E-06,24.05,0.6139,0.07866,6.686,0.0189,0.1537,0.7069
2023/8/2,0.2993,8.717,12.55,229.1,240.7,29186.01,0.07422,5.061,18.08,1839.9,4.261,0.1095,0.0527,4.142,0.7553,7.946,7.351,87.54,0.6804,1.398,1.764,0.928,8.15E-06,23.15,0.6091,0.07632,6.158,0.01826,0.144,0.685
2023/8/3,0.2922,8.616,12.44,225.2,241.1,29193.64,0.07358,4.979,17.93,1835.81,4.106,0.1067,0.0535,4.043,0.7541,8.123,7.125,82.55,0.6677,1.36,1.766,0.929,8.28E-06,22.65,0.6083,0.07714,6.098,0.01797,0.139,0.663
2023/8/4,0.2935,8.479,12.41,227.7,241.7,29113.99,0.07347,4.993,17.93,1830.23,4.095,0.1049,0.0532,4.034,0.7382,8.004,7.143,82.2,0.6643,1.341,1.732,0.93,8.69E-06,22.8,0.5848,0.07679,6.07,0.0179,0.1364,0.6356
2023/8/5,0.2938,8.507,12.45,226.7,243.2,29072.13,0.07571,4.974,17.94,1836.48,4.102,0.105,0.0525,4.016,0.7402,7.946,7.231,83.12,0.6674,1.354,1.615,0.928,9.97E-06,22.65,0.5783,0.07754,6.091,0.01787,0.1391,0.6288
2023/8/6,0.2923,8.486,12.59,223.1,243.2,29088.42,0.07427,5.005,17.83,1830.28,4.164,0.1047,0.0578,4.121,0.7387,7.894,7.102,82.57,0.6673,1.339,1.626,0.934,9.37E-06,23.2,0.5777,0.07699,5.954,0.01772,0.1394,0.624
2023/8/7,0.291,8.499,12.47,237.7,242.1,29211.06,0.07354,4.971,17.71,1829.1,4.107,0.1054,0.0566,4.098,0.7343,7.925,7.324,82.49,0.6665,1.34,1.596,0.956,8.98E-06,23.12,0.5779,0.07685,5.876,0.01771,0.1429,0.6236
2023/8/8,0.2974,8.521,12.68,238.4,245.2,29770.42,0.07496,5.059,17.94,1856.3,4.143,0.1081,0.0621,4.104,0.7321,8.112,7.461,83.86,0.6854,1.36,1.63,1.003,9.53E-06,24.22,0.5945,0.07677,6.081,0.01791,0.1429,0.6418
2023/8/9,0.3013,8.545,12.62,238.7,243.8,29581.99,0.07541,5.059,17.85,1855.35,4.15,0.1084,0.0598,4.081,0.7248,7.883,7.678,84.08,0.6902,1.349,1.664,1.016,9.62E-06,24.38,0.5849,0.07674,6.249,0.01779,0.1416,0.6433
2023/8/10,0.2965,8.416,12.48,231.9,241.5,29455.75,0.07588,5.006,17.74,1852.47,4.141,0.1069,0.0577,4.03,0.7176,7.702,7.619,83.14,0.6854,1.336,1.69,1.052,9.92E-06,24.62,0.5819,0.07734,6.191,0.01808,0.1389,0.6331
2023/8/11,0.2933,8.349,12.44,229.1,239.7,29426.03,0.07574,5.007,17.64,1848.84,4.11,0.1057,0.0566,4.035,0.7115,7.638,7.492,83.58,0.6811,1.333,1.68,1.143,1.05E-05,24.62,0.5819,0.07723,6.201,0.0181,0.1397,0.6318
2023/8/12,0.2919,8.421,12.39,228.7,240.3,29430.17,0.0767,5.04,17.73,1849.93,4.129,0.1059,0.0563,4.046,0.7069,7.663,7.442,83.47,0.6822,1.343,1.67,1.272,1.07E-05,24.91,0.586,0.07751,6.224,0.01792,0.1379,0.6276
2023/8/13,0.2894,8.375,12.27,228.4,240.2,29303.84,0.07479,4.987,17.53,1840.73,4.096,0.1064,0.0569,4.03,0.6919,7.694,7.369,81.92,0.6773,1.34,1.651,1.382,1.02E-05,24.23,0.5824,0.07711,6.086,0.01808,0.1378,0.6256
2023/8/14,0.2906,8.516,12.37,230.2,240.4,29430.93,0.07469,4.989,17.51,1845.5,4.077,0.1089,0.0654,4.053,0.7021,7.568,7.412,82.11,0.6796,1.337,1.719,1.471,1.02E-05,25.18,0.5844,0.07748,6.261,0.01861,0.1362,0.6343
2023/8/15,0.282,8.109,11.83,228.9,236.7,29200,0.07093,4.818,16.71,1828.98,3.857,0.103,0.0677,3.832,0.6582,7.187,7.043,79.26,0.6389,1.281,1.623,1.551,9.93E-06,23.9,0.553,0.07634,5.953,0.01763,0.1303,0.6104
2023/8/16,0.2747,7.802,11.38,208.2,232,28730.51,0.06717,4.672,16.24,1807.81,3.729,0.0988,0.0626,3.702,0.634,7.054,6.762,74.56,0.6238,1.21,1.569,1.452,9.21E-06,22.82,0.5151,0.07465,5.459,0.01689,0.1267,0.5889
2023/8/17,0.2553,7.387,10.57,184.2,218.1,26623.41,0.06102,4.429,14.93,1681.49,3.438,0.0882,0.0576,3.405,0.59,7.139,6.189,64.77,0.5718,1.12,1.443,1.498,8.13E-06,21.66,0.4646,0.07265,4.989,0.01567,0.1132,0.5064
2023/8/18,0.264,7.571,10.81,187.5,216.1,26054,0.06326,4.51,15.43,1661.59,3.501,0.0905,0.0591,3.506,0.5982,7.893,6.176,63.98,0.5776,1.143,1.424,1.608,8.59E-06,21.34,0.4785,0.07297,4.907,0.01601,0.1167,0.5062
2023/8/19,0.2688,7.703,10.81,187.1,216.8,26100.01,0.06379,4.517,15.56,1669.67,3.571,0.094,0.0653,3.561,0.6172,7.753,6.181,64.18,0.577,1.166,1.419,1.73,8.44E-06,21.9,0.4923,0.07408,4.909,0.01604,0.1238,0.5199
2023/8/20,0.2703,7.866,10.86,188.9,216.5,26189.99,0.06384,4.519,15.57,1685.24,3.564,0.094,0.0613,3.586,0.6102,7.727,6.22,65.25,0.5801,1.168,1.429,1.773,8.31E-06,21.77,0.4885,0.07591,4.903,0.01636,0.1297,0.5384
2023/8/21,0.2628,7.546,10.36,185.7,210.4,26126.92,0.06252,4.427,15.79,1667.55,3.415,0.0923,0.0613,3.489,0.6035,7.467,6.174,67,0.5571,1.131,1.385,1.741,7.98E-06,21.2,0.4726,0.0751,4.765,0.01613,0.1248,0.5245
2023/8/22,0.2588,7.401,10.15,184.9,210.9,26056,0.06259,4.423,15.52,1634.99,3.393,0.091,0.059,3.425,0.577,7.356,6.112,64.83,0.5489,1.172,1.39,1.571,8.00E-06,20.59,0.4719,0.07548,4.67,0.01598,0.1207,0.521
2023/8/23,0.2681,7.429,10.33,193.8,216.6,26432.72,0.06379,4.489,16.2,1679.61,3.452,0.0926,0.0618,3.601,0.5724,7.724,6.352,65.64,0.5571,1.21,1.452,1.599,8.32E-06,21.74,0.485,0.0776,4.765,0.01633,0.1275,0.5301
2023/8/24,0.2659,7.206,10.12,194.2,219,26180.05,0.06308,4.424,16.04,1661.16,3.3,0.0918,0.0593,3.601,0.5816,7.46,6.084,64.88,0.5471,1.195,1.464,1.498,8.21E-06,21.06,0.4749,0.07664,4.659,0.01589,0.1239,0.5187
2023/8/25,0.2612,7.246,10.04,192.1,218.4,26060.01,0.06312,4.49,16.01,1653.8,3.237,0.0893,0.059,3.515,0.5635,7.266,6.014,65.13,0.5463,1.191,1.477,1.484,8.14E-06,20.42,0.4716,0.07724,4.551,0.01604,0.1239,0.5258
2023/8/26,0.261,7.154,10.09,190.1,216.5,26017.37,0.06289,4.507,15.86,1647.04,3.26,0.0892,0.0579,3.555,0.5722,7.21,6.006,65.01,0.5484,1.192,1.421,1.398,8.08E-06,20.29,0.4625,0.07745,4.601,0.01585,0.1209,0.5231
2023/8/27,0.2634,7.18,10.2,197.8,218.4,26101.77,0.06318,4.489,16.02,1658.33,3.318,0.089,0.0582,3.492,0.5767,6.949,6.03,65.39,0.5559,1.179,1.411,1.469,8.04E-06,20.79,0.4684,0.07755,4.685,0.01598,0.121,0.5236
2023/8/28,0.2676,7.267,10.37,190.7,218.8,26120,0.06345,4.61,15.91,1653.08,3.395,0.0905,0.0562,3.489,0.5724,6.896,5.981,65.52,0.5622,1.194,1.404,1.455,8.22E-06,20.56,0.4569,0.07634,4.672,0.01597,0.12,0.5232
2023/8/29,0.2726,7.443,10.81,225.2,226.9,27716.34,0.0664,4.678,16.89,1729.42,3.498,0.0936,0.0564,3.649,0.5955,7.254,6.194,68.86,0.5936,1.227,1.481,1.615,8.37E-06,21.79,0.5248,0.07732,4.799,0.01663,0.1245,0.5398
2023/8/30,0.2654,7.221,10.41,215.9,223.8,27299.99,0.06588,4.534,16.01,1705.23,3.416,0.0933,0.0536,3.49,0.5825,7.113,5.925,67.65,0.575,1.204,1.448,1.537,8.16E-06,20.82,0.53,0.07562,4.64,0.01625,0.1204,0.5284
2023/8/31,0.2554,6.924,9.98,207.6,216.7,25940.78,0.06376,4.271,15.53,1645.76,3.214,0.0885,0.0524,3.34,0.5607,6.992,5.879,63.89,0.5496,1.156,1.372,1.501,7.99E-06,19.74,0.4905,0.07673,4.372,0.01576,0.1149,0.511
2023/9/1,0.2551,6.665,9.92,199.6,213.7,25805.05,0.06388,4.218,15.37,1629.12,3.173,0.0857,0.05,3.239,0.5545,6.796,5.941,62.98,0.5405,1.127,1.341,1.559,7.90E-06,19.33,0.4681,0.07608,4.262,0.01552,0.1142,0.498
2023/9/2,0.2562,6.825,9.92,195,214.4,25869.51,0.06348,4.261,15.45,1637.03,3.188,0.0865,0.0497,3.255,0.5525,6.772,5.972,64.59,0.5409,1.121,1.339,1.561,7.84E-06,19.5,0.4587,0.07702,4.4,0.01549,0.1135,0.4988
2023/9/3,0.2559,6.805,9.88,196.1,214.4,25971.21,0.06317,4.259,15.38,1635.84,3.166,0.0874,0.0485,3.257,0.543,6.814,6.027,63.93,0.5422,1.125,1.358,1.461,7.69E-06,19.57,0.4553,0.07703,4.411,0.01552,0.1187,0.5047
2023/9/4,0.2561,6.723,9.81,193.9,215.2,25826.02,0.06326,4.26,15.37,1630.51,3.178,0.0869,0.0484,3.272,0.5522,6.837,6.012,63.75,0.5545,1.127,1.352,1.458,7.49E-06,19.52,0.4534,0.07751,4.443,0.0155,0.1244,0.5087
2023/9/5,0.2578,6.813,9.91,192.1,214.6,25792.1,0.06402,4.257,15.39,1634.45,3.236,0.0873,0.0493,3.294,0.5501,6.857,6.137,63.15,0.5585,1.128,1.361,1.503,7.64E-06,20.26,0.4752,0.07746,4.38,0.01565,0.1224,0.5056
2023/9/6,0.2577,6.895,9.95,193.1,215.2,25759.95,0.06365,4.272,15.49,1633.15,3.246,0.0874,0.0492,3.37,0.5461,6.896,6.302,62.87,0.5586,1.131,1.398,1.565,7.68E-06,19.64,0.4648,0.07893,4.461,0.01563,0.1239,0.5033
2023/9/7,0.2579,6.948,10.1,193.6,217.1,26255,0.06365,4.294,15.58,1648.11,3.265,0.0876,0.05,3.375,0.5531,6.964,6.387,63.71,0.5553,1.154,1.485,1.608,7.69E-06,19.92,0.4734,0.07917,4.477,0.01578,0.1255,0.505
2023/9/8,0.2544,6.837,9.93,193.1,214.7,25910.5,0.06371,4.253,15.43,1636.44,3.227,0.0867,0.05,3.298,0.5424,6.717,6.28,62.61,0.5439,1.151,1.457,1.589,7.60E-06,19.61,0.4634,0.07915,4.366,0.01569,0.127,0.505
2023/9/9,0.2533,6.851,9.84,193.1,214.1,25901.61,0.06339,4.236,15.4,1635.54,3.24,0.0872,0.049,3.262,0.5347,6.682,6.165,63.06,0.5395,1.166,1.499,1.547,7.57E-06,19.44,0.468,0.07917,4.321,0.01556,0.1315,0.5038
2023/9/10,0.249,6.66,9.47,190.3,212.4,25841.61,0.0613,4.149,15.08,1617.42,3.113,0.0835,0.0478,3.094,0.5139,6.643,6.015,61.11,0.5233,1.151,1.478,1.541,7.36E-06,18.24,0.451,0.0783,4.22,0.01523,0.1338,0.4969
2023/9/11,0.2421,6.375,9.23,184.2,206.1,25162.52,0.06049,3.989,14.71,1551.85,3.026,0.0785,0.0464,2.96,0.4909,6.654,5.829,58.85,0.5035,1.102,1.451,1.462,7.06E-06,17.72,0.4281,0.07755,4.112,0.01476,0.1285,0.4744
2023/9/12,0.2455,6.38,9.22,198.5,210.7,25840.1,0.0609,3.986,14.97,1592.97,3.089,0.0794,0.047,2.93,0.4853,6.792,5.957,59.96,0.5065,1.071,1.5,1.484,7.17E-06,17.92,0.4411,0.08075,4.196,0.01647,0.1211,0.4804
2023/9/13,0.2487,6.539,9.29,199.6,212.5,26222,0.06126,3.998,15.16,1607.62,3.174,0.0823,0.0496,2.93,0.4934,6.911,6.02,61.98,0.5134,1.089,1.522,1.601,7.26E-06,18.4,0.459,0.08123,4.255,0.01657,0.1208,0.4832
2023/9/14,0.2513,6.834,9.4,207.8,212.2,26522.73,0.06208,4.058,15.26,1626.47,3.233,0.0834,0.0517,2.921,0.501,7.038,6.151,62.83,0.5223,1.109,1.532,1.64,7.37E-06,18.85,0.4686,0.08377,4.27,0.01707,0.1204,0.4892
2023/9/15,0.2505,6.933,9.43,217.2,214.1,26600,0.0625,4.139,15.69,1641.29,3.367,0.0885,0.052,3.001,0.5149,7.251,6.367,65.89,0.53,1.13,1.605,1.822,7.45E-06,19.14,0.4691,0.08405,4.351,0.01787,0.1203,0.5005
2023/9/16,0.2503,7.144,9.38,214.6,214.9,26559.67,0.06214,4.185,15.66,1634.4,3.322,0.0872,0.0517,3.003,0.5375,7.194,6.281,65.38,0.5285,1.128,1.616,1.936,7.40E-06,19.12,0.4718,0.08352,4.336,0.01768,0.1194,0.4998
2023/9/17,0.2471,6.943,9.1,209.9,216.5,26527.51,0.06147,4.07,15.42,1622.48,3.329,0.0841,0.0495,2.929,0.5207,7.028,6.146,63.55,0.5172,1.095,1.567,1.836,7.21E-06,18.81,0.453,0.08334,4.282,0.01712,0.1161,0.4925
2023/9/18,0.2516,7.384,9.11,217.3,216,26762.51,0.06198,4.106,15.69,1636.66,3.331,0.0866,0.0501,2.98,0.5322,7.343,6.567,65.89,0.5263,1.1,1.571,1.871,7.25E-06,19.64,0.4821,0.08388,4.363,0.01735,0.1181,0.503
